step,lr,train_mse,test_mse
3800,0.00014273865475713504,0.030856374464929105,0.033330592036247254
3850,0.0001304672153552502,0.030338327921926974,0.03343786728382111
3900,0.00011866776154308867,0.03010889794677496,0.0328990638256073
3950,0.00010735536416794018,0.02983440414071083,0.03263626277446747
4000,9.654447198447042e-05,0.02992105633020401,0.032557371616363524
4050,8.624889320005574e-05,0.029312347918748857,0.03221876919269562
4100,7.648177783825561e-05,0.029268538169562815,0.03177747118473053
4150,6.725560094295091e-05,0.029001446701586248,0.031643438220024106
4200,5.858214664459999e-05,0.0286131339520216,0.03150944149494171
4250,5.0472493108962626e-05,0.028314661905169486,0.03110182309150696
4300,4.293699838751758e-05,0.028652281388640403,0.03101926529407501
4350,3.598528718764604e-05,0.02822092179208994,0.030809253692626954
4400,2.962623857947805e-05,0.02761806596070528,0.0306803183555603
4450,2.386797465510443e-05,0.028174864239990712,0.030483526825904845
4500,1.871785015463767e-05,0.028175519071519373,0.030397297024726867
4550,1.4182443072373596e-05,0.027662365846335888,0.0304415625333786
4600,1.026754625505083e-05,0.027786381021142007,0.03027828276157379
4650,6.978160002939882e-06,0.02777278546243906,0.03023750364780426
4700,4.318485683211859e-06,0.02738697089254856,0.0302275892496109
4750,2.291920363743927e-06,0.027590980716049672,0.030184614896774292
4800,9.010524742157356e-07,0.027629070281982422,0.030188904762268067
4850,1.4765850003906068e-07,0.027737723551690577,0.03017776679992676
4883,1.2773854846104272e-10,0.02733033921569586,0.030176577806472777
